id,title,text,subject,label
11,YOU WON'T BELIEVE WHAT THEY DID WITH HOUSING,"YOU WON'T BELIEVE WHAT THEY DID WITH HOUSING. The ministry confirmed that the tender documents are available online. Field staff verified the returns before the totals were finalised. Field staff verified the returns before the totals were finalised. Several readers wrote in asking for clarification on the figures. This is the story they tried to bury, and now it is going viral. A whistleblower risked everything to leak these explosive documents. This one weird trick completely destroys the official narrative overnight. This is the story they tried to bury, and now it is going viral. Reactions have been mixed across different parts of the country.",housing,1
2025,THEY DON'T WANT YOU TO KNOW THIS ABOUT THE ECONOMY,"THEY DON'T WANT YOU TO KNOW THIS ABOUT THE ECONOMY. The government has been secretly planning this all along, sources say. The government has been secretly planning this all along, sources say. This is the story they tried to bury, and now it is going viral. The footage was scrubbed from every platform within the hour. Nobody in the establishment wants this simple truth to reach ordinary people. You will never look at the official numbers the same way again. An anonymous insider confirmed everything the elites have been hiding.",the economy,1
2192,Survey finds steady change in education indicators across districts,"Survey finds steady change in education indicators across districts. A whistleblower risked everything to leak these explosive documents. Some observers believe the situation will change before the year ends. Reactions have been mixed across different parts of the country. The story has attracted considerable attention on social media this week. The committee recommended a phased rollout beginning in urban centres. According to the notification, existing licences remain valid. The committee recommended a phased rollout beginning in urban centres. The numbers quoted vary depending on which source you consult. The footage was scrubbed from every platform within the hour. They deleted the original post within minutes, but we saved a copy. A senior official said the process would remain open to public comment. Analysts noted the change is broadly in line with regional trends. Several readers wrote in asking for clarification on the figures.",education,0
917,New questions raised over climate policy decision,New questions raised over climate policy decision. The full text of the document runs to more than sixty pages. The regulator has invited written objections over the next thirty days. The agency added that compliance would be monitored quarterly. The report was reviewed by an independent committee before publication. Every single expert has been paid off to keep quiet about it. The scheme will be funded through existing budgetary allocations. Reactions have been mixed across different parts of the country.,climate policy,0
1451,YOU WON'T BELIEVE WHAT THEY DID WITH TRANSPORT,YOU WON'T BELIEVE WHAT THEY DID WITH TRANSPORT. Preliminary estimates may be revised once the full survey concludes. Analysts noted the change is broadly in line with regional trends. The report was reviewed by an independent committee before publication. Field staff verified the returns before the totals were finalised. The measure will take effect from the start of the next financial quarter. It remains unclear how many households will ultimately be affected. The ministry confirmed that the tender documents are available online. The ministry confirmed that the tender documents are available online.,transport,0
176,THE SECRET ENERGY PRICES AGENDA REVEALED AT LAST,"THE SECRET ENERGY PRICES AGENDA REVEALED AT LAST. Mainstream outlets refuse to touch this because of who funds them. Participants in the study were followed for a period of eighteen months. A spokesperson declined to comment on the timeline for implementation. Mainstream outlets refuse to touch this because of who funds them. This is the story they tried to bury, and now it is going viral. Insiders are now scrambling to explain the missing paperwork. What happened next left the entire panel completely speechless.",energy prices,1
994,Bureau publishes annual climate policy statistics,"Bureau publishes annual climate policy statistics. The department said further details would be shared in due course. The footage was scrubbed from every platform within the hour. The development follows a similar announcement made last year. The scheme will be funded through existing budgetary allocations. Field staff verified the returns before the totals were finalised. Year on year growth was recorded at a moderate pace, the bureau said.",climate policy,0
1255,BREAKING: THE THE ECONOMY COVER UP IS REAL,BREAKING: THE THE ECONOMY COVER UP IS REAL. You will never look at the official numbers the same way again. The topic came up again during a televised discussion on Thursday. This one weird trick completely destroys the official narrative overnight. A whistleblower risked everything to leak these explosive documents. There has been no formal response so far to repeated queries. The issue has been debated at length over the past few months. Reactions have been mixed across different parts of the country. The scheme will be funded through existing budgetary allocations. Every single expert has been paid off to keep quiet about it. Researchers cautioned that the sample size limits how far results generalise. The footage was scrubbed from every platform within the hour. Participants in the study were followed for a period of eighteen months. Researchers cautioned that the sample size limits how far results generalise.,the economy,1
1664,YOU WON'T BELIEVE WHAT THEY DID WITH THE ECONOMY,"YOU WON'T BELIEVE WHAT THEY DID WITH THE ECONOMY. The government has been secretly planning this all along, sources say. An anonymous insider confirmed everything the elites have been hiding. Millions have already shared this, why is nobody in power talking about it. Share this before it gets deleted forever, they are already removing copies. Nothing about the official timeline adds up once you read the fine print. You will never look at the official numbers the same way again. This is the story they tried to bury, and now it is going viral. The footage was scrubbed from every platform within the hour. Forward this to everyone you love before the censors take it down. The truth is finally out and the cover up is collapsing right now.",the economy,1
2191,Officials outline phased plan for public health reform,Officials outline phased plan for public health reform. Local groups have organised meetings to discuss what happens next. The committee recommended a phased rollout beginning in urban centres. Field staff verified the returns before the totals were finalised. A senior official said the process would remain open to public comment. The development follows a similar announcement made last year.,public health,0
2492,BREAKING: THE TRANSPORT COVER UP IS REAL,BREAKING: THE TRANSPORT COVER UP IS REAL. Participants in the study were followed for a period of eighteen months. This one weird trick completely destroys the official narrative overnight. They have been hiding this in plain sight and calling it policy. A senior official said the process would remain open to public comment. Analysts noted the change is broadly in line with regional trends. Nobody in the establishment wants this simple truth to reach ordinary people. A whistleblower risked everything to leak these explosive documents. They have been hiding this in plain sight and calling it policy. They have been hiding this in plain sight and calling it policy. Doctors hate this because it threatens a billion dollar industry. The court has listed the matter for a further hearing next month.,transport,1
1790,SCIENTISTS SILENCED AFTER THIS CLIMATE POLICY DISCOVERY,"SCIENTISTS SILENCED AFTER THIS CLIMATE POLICY DISCOVERY. This one weird trick completely destroys the official narrative overnight. You will never look at the official numbers the same way again. Nothing about the official timeline adds up once you read the fine print. Nobody in the establishment wants this simple truth to reach ordinary people. The evidence is undeniable and it will shock you to your core. Mainstream outlets refuse to touch this because of who funds them. The numbers quoted vary depending on which source you consult. Nothing about the official timeline adds up once you read the fine print. It remains unclear how many households will ultimately be affected. Mainstream outlets refuse to touch this because of who funds them. This is the story they tried to bury, and now it is going viral. A senior official said the process would remain open to public comment. Wake up, the entire system has been lying to you for decades.",climate policy,1
156,THE SECRET THE ECONOMY AGENDA REVEALED AT LAST,"THE SECRET THE ECONOMY AGENDA REVEALED AT LAST. Share this before it gets deleted forever, they are already removing copies. The issue has been debated at length over the past few months. The numbers quoted vary depending on which source you consult. The court has listed the matter for a further hearing next month. Several readers wrote in asking for clarification on the figures. The evidence is undeniable and it will shock you to your core. The truth is finally out and the cover up is collapsing right now. The topic came up again during a televised discussion on Thursday. The truth is finally out and the cover up is collapsing right now.",the economy,1
1460,A closer look at the housing numbers,A closer look at the housing numbers. The story has attracted considerable attention on social media this week. The issue has been debated at length over the past few months. It remains unclear how many households will ultimately be affected. The evidence is undeniable and it will shock you to your core. A senior official said the process would remain open to public comment. The committee recommended a phased rollout beginning in urban centres. Nobody in the establishment wants this simple truth to reach ordinary people. The issue has been debated at length over the past few months. Some observers believe the situation will change before the year ends.,housing,0
2046,A closer look at the public health numbers,"A closer look at the public health numbers. This is the story they tried to bury, and now it is going viral. Forward this to everyone you love before the censors take it down. You will never look at the official numbers the same way again. The findings were published in a peer reviewed journal on Monday. The footage was scrubbed from every platform within the hour. They have been hiding this in plain sight and calling it policy. Field staff verified the returns before the totals were finalised. The proposal is expected to be tabled in the next session. There has been no formal response so far to repeated queries. What happened next left the entire panel completely speechless.",public health,1
1850,URGENT WARNING FOR EVERY CITIZEN ABOUT AGRICULTURE,"URGENT WARNING FOR EVERY CITIZEN ABOUT AGRICULTURE. The numbers quoted vary depending on which source you consult. This one weird trick completely destroys the official narrative overnight. The truth is finally out and the cover up is collapsing right now. Nobody in the establishment wants this simple truth to reach ordinary people. Doctors hate this because it threatens a billion dollar industry. This is the story they tried to bury, and now it is going viral.",agriculture,1
2303,Bureau publishes annual water supply statistics,Bureau publishes annual water supply statistics. A senior official said the process would remain open to public comment. Mainstream outlets refuse to touch this because of who funds them. The development follows a similar announcement made last year. The findings were published in a peer reviewed journal on Monday. Reactions have been mixed across different parts of the country. The ministry confirmed that the tender documents are available online. Researchers cautioned that the sample size limits how far results generalise.,water supply,0
2005,Bureau publishes annual agriculture statistics,"Bureau publishes annual agriculture statistics. Millions have already shared this, why is nobody in power talking about it. Participants in the study were followed for a period of eighteen months. According to the notification, existing licences remain valid. The story has attracted considerable attention on social media this week. The footage was scrubbed from every platform within the hour.",agriculture,0
1185,Study examines long term effects of education programme,Study examines long term effects of education programme. The regulator has invited written objections over the next thirty days. The regulator has invited written objections over the next thirty days. Officials said the revised figures were consistent with earlier projections. It remains unclear how many households will ultimately be affected. The full text of the document runs to more than sixty pages. Reactions have been mixed across different parts of the country. A senior official said the process would remain open to public comment. Insiders are now scrambling to explain the missing paperwork. Researchers cautioned that the sample size limits how far results generalise.,education,0
1006,New questions raised over agriculture decision,"New questions raised over agriculture decision. The story has attracted considerable attention on social media this week. The government has been secretly planning this all along, sources say. The topic came up again during a televised discussion on Thursday. Millions have already shared this, why is nobody in power talking about it. The truth is finally out and the cover up is collapsing right now. The report was reviewed by an independent committee before publication. The development follows a similar announcement made last year. The numbers quoted vary depending on which source you consult. Reactions have been mixed across different parts of the country. Mainstream outlets refuse to touch this because of who funds them.",agriculture,1
560,Committee reviews technology policy after public consultation,"Committee reviews technology policy after public consultation. A whistleblower risked everything to leak these explosive documents. The development follows a similar announcement made last year. This one weird trick completely destroys the official narrative overnight. Millions have already shared this, why is nobody in power talking about it. The development follows a similar announcement made last year. Share this before it gets deleted forever, they are already removing copies. A senior official said the process would remain open to public comment. Nothing about the official timeline adds up once you read the fine print. This is the story they tried to bury, and now it is going viral. The truth is finally out and the cover up is collapsing right now. What happened next left the entire panel completely speechless. They deleted the original post within minutes, but we saved a copy.",technology,1
2256,A closer look at the water supply numbers,A closer look at the water supply numbers. Officials said the revised figures were consistent with earlier projections. Officials said the revised figures were consistent with earlier projections. The issue has been debated at length over the past few months. The agency added that compliance would be monitored quarterly. The report was reviewed by an independent committee before publication. The court has listed the matter for a further hearing next month. The proposal is expected to be tabled in the next session. The department said further details would be shared in due course. Data for the period was collected across twelve districts. The development follows a similar announcement made last year. Researchers cautioned that the sample size limits how far results generalise. The court has listed the matter for a further hearing next month.,water supply,0
910,Study examines long term effects of energy prices programme,Study examines long term effects of energy prices programme. The court has listed the matter for a further hearing next month. Data for the period was collected across twelve districts. Reactions have been mixed across different parts of the country. A spokesperson declined to comment on the timeline for implementation. The numbers quoted vary depending on which source you consult. The topic came up again during a televised discussion on Thursday. The topic came up again during a televised discussion on Thursday. Participants in the study were followed for a period of eighteen months. Analysts noted the change is broadly in line with regional trends.,energy prices,0
1311,Bureau publishes annual agriculture statistics,"Bureau publishes annual agriculture statistics. The scheme will be funded through existing budgetary allocations. Researchers cautioned that the sample size limits how far results generalise. The scheme will be funded through existing budgetary allocations. Local groups have organised meetings to discuss what happens next. There has been no formal response so far to repeated queries. Year on year growth was recorded at a moderate pace, the bureau said. Data for the period was collected across twelve districts. The issue has been debated at length over the past few months. The court has listed the matter for a further hearing next month. Analysts noted the change is broadly in line with regional trends. The committee recommended a phased rollout beginning in urban centres.",agriculture,0
2049,Court seeks response on water supply petition,"Court seeks response on water supply petition. The numbers quoted vary depending on which source you consult. Mainstream outlets refuse to touch this because of who funds them. What happened next left the entire panel completely speechless. The footage was scrubbed from every platform within the hour. Mainstream outlets refuse to touch this because of who funds them. The issue has been debated at length over the past few months. Mainstream outlets refuse to touch this because of who funds them. It remains unclear how many households will ultimately be affected. According to the notification, existing licences remain valid.",water supply,1
269,Debate continues over the future of employment,Debate continues over the future of employment. The committee recommended a phased rollout beginning in urban centres. The development follows a similar announcement made last year. The department said further details would be shared in due course. The story has attracted considerable attention on social media this week. Participants in the study were followed for a period of eighteen months. Preliminary estimates may be revised once the full survey concludes. The ministry confirmed that the tender documents are available online. Data for the period was collected across twelve districts. The report was reviewed by an independent committee before publication. The findings were published in a peer reviewed journal on Monday. The ministry confirmed that the tender documents are available online.,employment,0
1993,SHOCKING TRUTH ABOUT ENERGY PRICES FINALLY EXPOSED,"SHOCKING TRUTH ABOUT ENERGY PRICES FINALLY EXPOSED. An anonymous insider confirmed everything the elites have been hiding. Doctors hate this because it threatens a billion dollar industry. The story has attracted considerable attention on social media this week. The ministry confirmed that the tender documents are available online. Wake up, the entire system has been lying to you for decades. This one weird trick completely destroys the official narrative overnight. They have been hiding this in plain sight and calling it policy. Forward this to everyone you love before the censors take it down. Millions have already shared this, why is nobody in power talking about it. The footage was scrubbed from every platform within the hour.",energy prices,1
265,What the latest housing report actually says,What the latest housing report actually says. Participants in the study were followed for a period of eighteen months. The proposal is expected to be tabled in the next session. The scheme will be funded through existing budgetary allocations. The measure will take effect from the start of the next financial quarter. The ministry confirmed that the tender documents are available online.,housing,0
914,Study examines long term effects of energy prices programme,"Study examines long term effects of energy prices programme. The footage was scrubbed from every platform within the hour. Participants in the study were followed for a period of eighteen months. Preliminary estimates may be revised once the full survey concludes. The topic came up again during a televised discussion on Thursday. The court has listed the matter for a further hearing next month. Analysts noted the change is broadly in line with regional trends. This one weird trick completely destroys the official narrative overnight. Year on year growth was recorded at a moderate pace, the bureau said. Officials said the revised figures were consistent with earlier projections. The ministry confirmed that the tender documents are available online. The measure will take effect from the start of the next financial quarter.",energy prices,0
2278,New questions raised over technology decision,"New questions raised over technology decision. The full text of the document runs to more than sixty pages. The agency added that compliance would be monitored quarterly. Nobody in the establishment wants this simple truth to reach ordinary people. Share this before it gets deleted forever, they are already removing copies. The government has been secretly planning this all along, sources say. The evidence is undeniable and it will shock you to your core. Forward this to everyone you love before the censors take it down. Analysts noted the change is broadly in line with regional trends. They have been hiding this in plain sight and calling it policy. The numbers quoted vary depending on which source you consult. Doctors hate this because it threatens a billion dollar industry. There has been no formal response so far to repeated queries.",technology,1
2231,Regulator issues revised guidelines on climate policy,Regulator issues revised guidelines on climate policy. Data for the period was collected across twelve districts. A spokesperson declined to comment on the timeline for implementation. This one weird trick completely destroys the official narrative overnight. The topic came up again during a televised discussion on Thursday. Data for the period was collected across twelve districts. Preliminary estimates may be revised once the full survey concludes. Officials said the revised figures were consistent with earlier projections. The proposal is expected to be tabled in the next session.,climate policy,0
2477,URGENT WARNING FOR EVERY CITIZEN ABOUT WATER SUPPLY,URGENT WARNING FOR EVERY CITIZEN ABOUT WATER SUPPLY. Officials said the revised figures were consistent with earlier projections. They have been hiding this in plain sight and calling it policy. The issue has been debated at length over the past few months. The story has attracted considerable attention on social media this week. The report was reviewed by an independent committee before publication. An anonymous insider confirmed everything the elites have been hiding. Nothing about the official timeline adds up once you read the fine print. It remains unclear how many households will ultimately be affected.,water supply,0
873,THEY DON'T WANT YOU TO KNOW THIS ABOUT TRANSPORT,"THEY DON'T WANT YOU TO KNOW THIS ABOUT TRANSPORT. Year on year growth was recorded at a moderate pace, the bureau said. The development follows a similar announcement made last year. A senior official said the process would remain open to public comment. Share this before it gets deleted forever, they are already removing copies. The numbers quoted vary depending on which source you consult.",transport,0
2093,SHOCKING TRUTH ABOUT EDUCATION FINALLY EXPOSED,"SHOCKING TRUTH ABOUT EDUCATION FINALLY EXPOSED. This is the story they tried to bury, and now it is going viral. They have been hiding this in plain sight and calling it policy. Doctors hate this because it threatens a billion dollar industry. This one weird trick completely destroys the official narrative overnight. A whistleblower risked everything to leak these explosive documents. Mainstream outlets refuse to touch this because of who funds them. Every single expert has been paid off to keep quiet about it. Mainstream outlets refuse to touch this because of who funds them. Mainstream outlets refuse to touch this because of who funds them. The evidence is undeniable and it will shock you to your core. Forward this to everyone you love before the censors take it down. The scheme will be funded through existing budgetary allocations.",education,1
475,New questions raised over transport decision,"New questions raised over transport decision. The regulator has invited written objections over the next thirty days. Several readers wrote in asking for clarification on the figures. The issue has been debated at length over the past few months. The ministry confirmed that the tender documents are available online. Wake up, the entire system has been lying to you for decades. The committee recommended a phased rollout beginning in urban centres. The proposal is expected to be tabled in the next session. A senior official said the process would remain open to public comment. The issue has been debated at length over the past few months. The agency added that compliance would be monitored quarterly. The development follows a similar announcement made last year. The regulator has invited written objections over the next thirty days. A senior official said the process would remain open to public comment.",transport,0
1652,LEAKED DOCUMENT DESTROYS THE OFFICIAL CLIMATE POLICY STORY,"LEAKED DOCUMENT DESTROYS THE OFFICIAL CLIMATE POLICY STORY. What happened next left the entire panel completely speechless. Mainstream outlets refuse to touch this because of who funds them. A spokesperson declined to comment on the timeline for implementation. They have been hiding this in plain sight and calling it policy. They have been hiding this in plain sight and calling it policy. The topic came up again during a televised discussion on Thursday. Share this before it gets deleted forever, they are already removing copies. This is the story they tried to bury, and now it is going viral. An anonymous insider confirmed everything the elites have been hiding. An anonymous insider confirmed everything the elites have been hiding. The government has been secretly planning this all along, sources say. The full text of the document runs to more than sixty pages.",climate policy,1
1960,Officials outline phased plan for education reform,"Officials outline phased plan for education reform. Millions have already shared this, why is nobody in power talking about it. The ministry confirmed that the tender documents are available online. The report was reviewed by an independent committee before publication. An anonymous insider confirmed everything the elites have been hiding. Forward this to everyone you love before the censors take it down. The truth is finally out and the cover up is collapsing right now. The truth is finally out and the cover up is collapsing right now. The full text of the document runs to more than sixty pages.",education,1
45,YOU WON'T BELIEVE WHAT THEY DID WITH TRANSPORT,"YOU WON'T BELIEVE WHAT THEY DID WITH TRANSPORT. The topic came up again during a televised discussion on Thursday. A spokesperson declined to comment on the timeline for implementation. Millions have already shared this, why is nobody in power talking about it. Share this before it gets deleted forever, they are already removing copies. A spokesperson declined to comment on the timeline for implementation. Every single expert has been paid off to keep quiet about it.",transport,0
161,Officials outline phased plan for technology reform,"Officials outline phased plan for technology reform. They deleted the original post within minutes, but we saved a copy. A senior official said the process would remain open to public comment. You will never look at the official numbers the same way again. This is the story they tried to bury, and now it is going viral. Insiders are now scrambling to explain the missing paperwork. An anonymous insider confirmed everything the elites have been hiding. The department said further details would be shared in due course. Millions have already shared this, why is nobody in power talking about it. Insiders are now scrambling to explain the missing paperwork.",technology,1
288,THEY DON'T WANT YOU TO KNOW THIS ABOUT AGRICULTURE,"THEY DON'T WANT YOU TO KNOW THIS ABOUT AGRICULTURE. This one weird trick completely destroys the official narrative overnight. Researchers cautioned that the sample size limits how far results generalise. The evidence is undeniable and it will shock you to your core. Every single expert has been paid off to keep quiet about it. Millions have already shared this, why is nobody in power talking about it. The footage was scrubbed from every platform within the hour. The regulator has invited written objections over the next thirty days. Several readers wrote in asking for clarification on the figures. Millions have already shared this, why is nobody in power talking about it. The report was reviewed by an independent committee before publication. You will never look at the official numbers the same way again. A whistleblower risked everything to leak these explosive documents. Every single expert has been paid off to keep quiet about it.",agriculture,1
1948,Bureau publishes annual transport statistics,"Bureau publishes annual transport statistics. The scheme will be funded through existing budgetary allocations. The ministry confirmed that the tender documents are available online. This is the story they tried to bury, and now it is going viral. Analysts noted the change is broadly in line with regional trends. Every single expert has been paid off to keep quiet about it. The committee recommended a phased rollout beginning in urban centres. Millions have already shared this, why is nobody in power talking about it. The footage was scrubbed from every platform within the hour. The regulator has invited written objections over the next thirty days.",transport,0
575,Ministry releases updated transport figures for the quarter,"Ministry releases updated transport figures for the quarter. Year on year growth was recorded at a moderate pace, the bureau said. A spokesperson declined to comment on the timeline for implementation. The regulator has invited written objections over the next thirty days. Preliminary estimates may be revised once the full survey concludes. Participants in the study were followed for a period of eighteen months.",transport,0
850,Committee reviews education policy after public consultation,"Committee reviews education policy after public consultation. The development follows a similar announcement made last year. This one weird trick completely destroys the official narrative overnight. Year on year growth was recorded at a moderate pace, the bureau said. This one weird trick completely destroys the official narrative overnight. Insiders are now scrambling to explain the missing paperwork. The ministry confirmed that the tender documents are available online.",education,0
911,New questions raised over climate policy decision,New questions raised over climate policy decision. You will never look at the official numbers the same way again. Every single expert has been paid off to keep quiet about it. The committee recommended a phased rollout beginning in urban centres. The issue has been debated at length over the past few months. The report was reviewed by an independent committee before publication.,climate policy,1
1254,THEY DON'T WANT YOU TO KNOW THIS ABOUT TRANSPORT,"THEY DON'T WANT YOU TO KNOW THIS ABOUT TRANSPORT. It remains unclear how many households will ultimately be affected. Several readers wrote in asking for clarification on the figures. This is the story they tried to bury, and now it is going viral. Several readers wrote in asking for clarification on the figures. You will never look at the official numbers the same way again. They have been hiding this in plain sight and calling it policy. Wake up, the entire system has been lying to you for decades. The footage was scrubbed from every platform within the hour. Insiders are now scrambling to explain the missing paperwork. Some observers believe the situation will change before the year ends. Every single expert has been paid off to keep quiet about it. This one weird trick completely destroys the official narrative overnight. An anonymous insider confirmed everything the elites have been hiding.",transport,1
1833,THEY DON'T WANT YOU TO KNOW THIS ABOUT EMPLOYMENT,"THEY DON'T WANT YOU TO KNOW THIS ABOUT EMPLOYMENT. Field staff verified the returns before the totals were finalised. The findings were published in a peer reviewed journal on Monday. The court has listed the matter for a further hearing next month. The development follows a similar announcement made last year. The full text of the document runs to more than sixty pages. The department said further details would be shared in due course. It remains unclear how many households will ultimately be affected. The committee recommended a phased rollout beginning in urban centres. According to the notification, existing licences remain valid. An anonymous insider confirmed everything the elites have been hiding. Reactions have been mixed across different parts of the country.",employment,1
1722,Survey finds steady change in the economy indicators across districts,"Survey finds steady change in the economy indicators across districts. Mainstream outlets refuse to touch this because of who funds them. The truth is finally out and the cover up is collapsing right now. This is the story they tried to bury, and now it is going viral. Share this before it gets deleted forever, they are already removing copies. Nobody in the establishment wants this simple truth to reach ordinary people. The full text of the document runs to more than sixty pages. The department said further details would be shared in due course. Researchers cautioned that the sample size limits how far results generalise. They deleted the original post within minutes, but we saved a copy. Year on year growth was recorded at a moderate pace, the bureau said.",the economy,1
2133,Committee reviews water supply policy after public consultation,"Committee reviews water supply policy after public consultation. This is the story they tried to bury, and now it is going viral. A senior official said the process would remain open to public comment. The development follows a similar announcement made last year. The government has been secretly planning this all along, sources say. Nothing about the official timeline adds up once you read the fine print.",water supply,1
1735,YOU WON'T BELIEVE WHAT THEY DID WITH EDUCATION,"YOU WON'T BELIEVE WHAT THEY DID WITH EDUCATION. Every single expert has been paid off to keep quiet about it. Nobody in the establishment wants this simple truth to reach ordinary people. The scheme will be funded through existing budgetary allocations. Officials said the revised figures were consistent with earlier projections. According to the notification, existing licences remain valid. Several readers wrote in asking for clarification on the figures. Officials said the revised figures were consistent with earlier projections. Nothing about the official timeline adds up once you read the fine print. Local groups have organised meetings to discuss what happens next. Data for the period was collected across twelve districts.",education,1
932,What the latest water supply report actually says,"What the latest water supply report actually says. Participants in the study were followed for a period of eighteen months. There has been no formal response so far to repeated queries. The development follows a similar announcement made last year. You will never look at the official numbers the same way again. You will never look at the official numbers the same way again. Nothing about the official timeline adds up once you read the fine print. The agency added that compliance would be monitored quarterly. Year on year growth was recorded at a moderate pace, the bureau said. Officials said the revised figures were consistent with earlier projections. The issue has been debated at length over the past few months. The scheme will be funded through existing budgetary allocations.",water supply,0
1100,YOU WON'T BELIEVE WHAT THEY DID WITH THE ECONOMY,"YOU WON'T BELIEVE WHAT THEY DID WITH THE ECONOMY. A whistleblower risked everything to leak these explosive documents. Several readers wrote in asking for clarification on the figures. The numbers quoted vary depending on which source you consult. Nothing about the official timeline adds up once you read the fine print. A spokesperson declined to comment on the timeline for implementation. The ministry confirmed that the tender documents are available online. The issue has been debated at length over the past few months. Wake up, the entire system has been lying to you for decades. They deleted the original post within minutes, but we saved a copy. Millions have already shared this, why is nobody in power talking about it. The development follows a similar announcement made last year. A whistleblower risked everything to leak these explosive documents.",the economy,1
1207,A closer look at the agriculture numbers,"A closer look at the agriculture numbers. According to the notification, existing licences remain valid. The measure will take effect from the start of the next financial quarter. Data for the period was collected across twelve districts. Mainstream outlets refuse to touch this because of who funds them. The full text of the document runs to more than sixty pages.",agriculture,0
2295,What the latest public health report actually says,What the latest public health report actually says. You will never look at the official numbers the same way again. The full text of the document runs to more than sixty pages. Nobody in the establishment wants this simple truth to reach ordinary people. Field staff verified the returns before the totals were finalised. They have been hiding this in plain sight and calling it policy. The numbers quoted vary depending on which source you consult.,public health,1
1843,URGENT WARNING FOR EVERY CITIZEN ABOUT WATER SUPPLY,"URGENT WARNING FOR EVERY CITIZEN ABOUT WATER SUPPLY. Nobody in the establishment wants this simple truth to reach ordinary people. What happened next left the entire panel completely speechless. This one weird trick completely destroys the official narrative overnight. They deleted the original post within minutes, but we saved a copy. The government has been secretly planning this all along, sources say. This one weird trick completely destroys the official narrative overnight. Wake up, the entire system has been lying to you for decades. The topic came up again during a televised discussion on Thursday. You will never look at the official numbers the same way again.",water supply,1
1848,LEAKED DOCUMENT DESTROYS THE OFFICIAL THE ECONOMY STORY,"LEAKED DOCUMENT DESTROYS THE OFFICIAL THE ECONOMY STORY. The government has been secretly planning this all along, sources say. They deleted the original post within minutes, but we saved a copy. The court has listed the matter for a further hearing next month. Local groups have organised meetings to discuss what happens next. A whistleblower risked everything to leak these explosive documents. Nobody in the establishment wants this simple truth to reach ordinary people. An anonymous insider confirmed everything the elites have been hiding. What happened next left the entire panel completely speechless.",the economy,1
1694,Study examines long term effects of water supply programme,"Study examines long term effects of water supply programme. According to the notification, existing licences remain valid. Every single expert has been paid off to keep quiet about it. Doctors hate this because it threatens a billion dollar industry. The findings were published in a peer reviewed journal on Monday. According to the notification, existing licences remain valid. The evidence is undeniable and it will shock you to your core. The agency added that compliance would be monitored quarterly.",water supply,0
85,LEAKED DOCUMENT DESTROYS THE OFFICIAL PUBLIC HEALTH STORY,"LEAKED DOCUMENT DESTROYS THE OFFICIAL PUBLIC HEALTH STORY. The numbers quoted vary depending on which source you consult. Insiders are now scrambling to explain the missing paperwork. The truth is finally out and the cover up is collapsing right now. Every single expert has been paid off to keep quiet about it. It remains unclear how many households will ultimately be affected. The evidence is undeniable and it will shock you to your core. They have been hiding this in plain sight and calling it policy. Forward this to everyone you love before the censors take it down. Some observers believe the situation will change before the year ends. The government has been secretly planning this all along, sources say. The full text of the document runs to more than sixty pages. A whistleblower risked everything to leak these explosive documents. An anonymous insider confirmed everything the elites have been hiding.",public health,1
469,Debate continues over the future of the elections,"Debate continues over the future of the elections. They have been hiding this in plain sight and calling it policy. Field staff verified the returns before the totals were finalised. Doctors hate this because it threatens a billion dollar industry. The topic came up again during a televised discussion on Thursday. Millions have already shared this, why is nobody in power talking about it. Local groups have organised meetings to discuss what happens next. The measure will take effect from the start of the next financial quarter. The ministry confirmed that the tender documents are available online.",the elections,1
2273,Study examines long term effects of agriculture programme,"Study examines long term effects of agriculture programme. They deleted the original post within minutes, but we saved a copy. They have been hiding this in plain sight and calling it policy. The footage was scrubbed from every platform within the hour. The evidence is undeniable and it will shock you to your core. The proposal is expected to be tabled in the next session. Local groups have organised meetings to discuss what happens next. An anonymous insider confirmed everything the elites have been hiding. There has been no formal response so far to repeated queries. The report was reviewed by an independent committee before publication. The proposal is expected to be tabled in the next session. The proposal is expected to be tabled in the next session.",agriculture,0
233,Debate continues over the future of the economy,"Debate continues over the future of the economy. Year on year growth was recorded at a moderate pace, the bureau said. The department said further details would be shared in due course. The scheme will be funded through existing budgetary allocations. The footage was scrubbed from every platform within the hour. Participants in the study were followed for a period of eighteen months. Analysts noted the change is broadly in line with regional trends. Every single expert has been paid off to keep quiet about it. The development follows a similar announcement made last year. Several readers wrote in asking for clarification on the figures. The topic came up again during a televised discussion on Thursday. Data for the period was collected across twelve districts. It remains unclear how many households will ultimately be affected.",the economy,0
2454,Committee reviews employment policy after public consultation,"Committee reviews employment policy after public consultation. The regulator has invited written objections over the next thirty days. You will never look at the official numbers the same way again. According to the notification, existing licences remain valid. Field staff verified the returns before the totals were finalised. The court has listed the matter for a further hearing next month. Some observers believe the situation will change before the year ends. The scheme will be funded through existing budgetary allocations. The full text of the document runs to more than sixty pages. The evidence is undeniable and it will shock you to your core. The regulator has invited written objections over the next thirty days.",employment,0
